date,nav
2005-08-04,38.00301
2005-08-11,37.83027
2005-08-18,37.31205
2005-08-25,37.64889
2005-09-01,38.10666
2005-09-08,39.47131
2005-09-15,39.81679
2005-09-22,40.81869
2005-09-29,42.39063
2005-10-05,42.03652
2005-10-13,42.58065
2005-10-20,41.76531
2005-10-27,41.31964
2005-11-01,42.51501
2005-11-10,43.79847
2005-11-17,42.49428
2005-11-24,42.0797
2005-12-01,42.02442
2005-12-08,43.78984
2005-12-15,43.60846
2005-12-22,44.56717
2005-12-29,44.90747
2006-01-05,48.02199
2006-01-12,49.41255
2006-01-19,49.77531
2006-01-26,50.95859
2006-02-02,51.53727
2006-02-09,50.42309
2006-02-16,48.5834
2006-02-23,50.57115
2006-03-02,50.80933
2006-03-09,48.83226
2006-03-16,47.35482
2006-03-23,48.95403
2006-03-30,48.95582
2006-04-06,50.90424
2006-04-13,49.94078
2006-04-20,48.87703
2006-04-27,48.46872
2006-05-04,49.20833
2006-05-11,47.15783
2006-05-18,46.66356
2006-05-25,41.93041
2006-06-01,43.83048
2006-06-08,43.32367
2006-06-15,40.36702
2006-06-22,40.85771
2006-06-29,40.53177
2006-07-06,43.08012
2006-07-13,41.7764
2006-07-20,40.8774
2006-07-27,42.79717
2006-08-03,43.66572
2006-08-10,43.78034
2006-08-17,43.97195
2006-08-24,45.49595
2006-08-31,46.50239
2006-09-07,45.97947
2006-09-14,46.80325
2006-09-21,47.62524
2006-09-28,47.95475
2006-10-05,47.40855
2006-10-12,47.66643
2006-10-26,48.12488
2006-11-09,48.28247
2006-11-16,48.33441
2006-11-26,49.52889
2006-12-18,49.63275
2006-12-21,49.60947
2006-12-28,50.37595
2007-01-14,50.63383
2007-01-21,50.05539
2007-01-28,48.20547
2007-02-04,47.86879
2007-02-11,48.64422
2007-02-18,50.27387
2007-02-25,51.07974
2007-03-04,50.67182
2007-03-11,51.21147
2007-03-18,52.37674
2007-03-25,51.99441
2007-04-08,52.36942
2007-04-09,51.75112
2007-04-15,52.50662
2007-04-22,52.14442
2007-04-29,52.75541
2007-05-06,53.11029
2007-05-13,54.71825
2007-05-20,54.61581
2007-05-27,55.97865
2007-06-03,57.40551
2007-06-10,57.70917
2007-06-17,58.07686
2007-06-24,59.23847
2007-07-01,58.43907
2007-07-08,59.86227
2007-07-15,60.84826
2007-07-22,61.21047
2007-07-29,61.09339
2007-08-05,59.48177
2007-08-12,59.79824
2007-08-19,58.50675
2007-08-26,58.59456
2007-09-02,59.99581
2007-09-09,61.8489
2007-09-16,62.2861
2007-09-23,63.2227
2007-09-30,63.39283
2007-10-16,65.6502
2007-10-21,66.2557
2007-10-28,67.23255
2007-11-04,69.10576
2007-11-11,67.11181
2007-11-18,67.94598
2007-11-25,68.60087
2007-12-02,69.37833
2007-12-09,71.01922
2007-12-16,70.0881
2007-12-23,70.53079
2007-12-30,72.57961
2008-01-06,73.93451
2008-01-13,75.36261
2008-01-20,75.55778
2008-01-27,69.35184
2008-02-02,71.37107
2008-02-10,71.06331
2008-02-17,70.82685
2008-02-24,74.12405
2008-03-02,76.42477
2008-03-09,78.81369
2008-03-16,78.82119
2008-03-23,76.84325
2008-03-30,76.58616
2008-04-06,77.28613
2008-04-13,78.45901
2008-04-20,77.9786
2008-04-27,78.01238
2008-05-04,78.37456
2008-05-11,77.43626
2008-05-25,72.88549
2008-06-01,75.13929
2008-06-08,75.38138
2008-06-15,74.10904
2008-06-22,72.80667
2008-06-29,70.91505
2008-07-06,69.07035
2008-07-13,66.96292
2008-07-20,65.92141
2008-07-27,66.42246
2008-08-03,65.47102
2008-08-10,63.34858
2008-08-17,59.26884
2008-08-24,57.68311
2008-08-31,59.51092
2008-09-07,59.73611
2008-09-14,59.17876
2008-09-21,54.79689
2008-09-28,53.95429
2008-10-07,54.34838
2008-10-12,49.37913
2008-10-19,49.24777
2008-10-26,45.79669
2008-11-02,44.55813
2008-11-09,46.81381
2008-11-16,46.45537
2008-11-23,43.20134
2008-11-30,43.94448
2008-12-07,44.65571
2008-12-14,45.6428
2008-12-21,46.37093
2008-12-28,46.03314
2009-01-04,47.03525
2009-01-11,47.65265
2009-01-18,46.38969
2009-01-25,43.38337
2009-02-01,43.96887
2009-02-08,41.33599
2009-02-15,41.96653
2009-02-22,42.08476
2009-03-01,42.69841
2009-03-08,43.02494
2009-03-15,43.25576
2009-03-22,44.18843
2009-03-29,45.32191
2009-04-05,46.42535
2009-04-12,48.16872
2009-04-19,49.11265
2009-04-23,48.97378
2009-05-03,50.02843
2009-05-10,51.29889
2009-05-17,51.55224
2009-05-24,51.73051
2009-05-31,52.19216
2009-06-07,54.45159
2009-06-14,54.61486
2009-06-21,55.16845
2009-06-28,50.87666
2009-07-05,53.55833
2009-07-12,50.87666
2009-07-19,52.17339
2009-07-26,53.60524
2009-08-02,55.14406
2009-08-09,57.1539
2009-08-16,57.50295
2009-08-23,56.15743
2009-08-30,58.72838
2009-09-06,58.12786
2009-09-13,58.66457
2009-09-22,59.50341
2009-09-27,60.34413
2009-10-04,58.98172
2009-10-11,57.85951
2009-10-18,60.45673
2009-10-25,60.59935
2009-11-01,59.79992
2009-11-08,57.31342
2009-11-15,57.9965
2009-11-22,55.73144
2009-11-29,56.57403
2009-12-06,56.2963
2009-12-13,54.96578
2009-12-20,56.93809
2009-12-27,56.17056
2010-01-03,55.47059
2010-01-10,57.17455
2010-01-17,58.50506
2010-01-24,59.70421
2010-01-31,58.88976
2010-02-07,60.70256
2010-02-14,60.74948
2010-02-21,60.36102
2010-02-28,59.64979
2010-03-07,59.9219
2010-03-14,59.69295
2010-03-21,58.23108
2010-03-28,59.13935
2010-04-06,60.53179
2010-04-11,62.62609
2010-04-18,64.36007
2010-04-26,63.61506
2010-05-02,63.84776
2010-05-09,61.83791
2010-05-16,60.55056
2010-05-23,56.84051
2010-05-30,56.11426
2010-06-06,57.06383
2010-06-13,55.43306
2010-06-20,56.55151
2010-06-27,55.84591
2010-07-04,54.18511
2010-07-11,53.47576
2010-07-18,54.44784
2010-07-25,54.14007
2010-08-01,55.95475
2010-08-08,56.4164
2010-08-15,56.2081
2010-08-22,56.46144
2010-08-29,56.85177
2010-09-05,57.122
2010-09-13,56.98313
2010-09-19,57.29277
2010-09-26,59.06429
2010-10-03,58.52007
2010-10-10,59.85434
2010-10-17,60.25969
2010-10-24,60.04012
2010-10-31,59.24257
2010-11-07,59.55596
2010-11-14,60.07203
2010-11-21,60.48863
2010-11-28,60.63125
2010-12-05,60.08141
2010-12-12,61.48136
2010-12-19,61.48136
2010-12-26,61.73094
2011-01-02,62.64673
2011-01-10,63.30354
2011-01-16,63.49871
2011-01-23,60.6838
2011-04-03,51.16566
2011-04-10,51.76805
2011-04-17,51.17879
2011-04-24,49.65686
2011-05-01,50.00216
2011-05-08,49.83139
2011-05-15,50.06033
2011-05-22,50.90293
2011-05-29,51.53535
2011-06-05,51.20131
2011-06-12,51.94069
2011-06-19,51.89753
2011-06-26,51.34956
2011-07-03,50.70964
2011-07-10,50.39437
2011-07-17,49.37913
2011-07-24,49.47108
2011-07-31,49.0845
2011-08-07,49.16707
2011-08-14,46.13823
2011-08-21,47.11406
2011-09-04,46.35967
2011-09-11,46.9508
2011-09-18,44.6726
2011-09-25,44.29916
2011-10-02,43.19196
2011-10-09,42.50512
2011-10-16,43.6461
2011-10-23,44.45116
2011-10-30,44.70638
