date,nav
2011-12-07,3.23986
2011-12-13,3.24546
2011-12-20,3.25102
2012-01-04,3.26684
2012-01-17,3.27785
2012-01-24,3.28393
2012-02-08,3.29697
2012-02-14,3.30225
2012-02-21,3.30842
2012-02-28,3.31435
2012-03-06,3.31582
2012-03-13,3.32429
2012-03-20,3.33203
2012-03-27,3.33774
2012-03-31,3.34248
2012-04-03,3.3452
2012-04-10,3.3546
2012-04-24,3.37126
2012-05-02,3.37302
2012-05-08,3.38005
2012-05-15,3.38948
2012-05-22,3.39977
2012-05-29,3.40811
2012-06-05,3.41435
2012-06-11,3.42107
2012-06-20,3.43547
2012-06-26,3.44167
2012-07-04,3.45242
2012-07-10,3.45892
2012-07-17,3.46598
2012-07-25,3.4729
2012-07-31,3.47448
2012-08-07,3.47656
2012-08-22,3.49175
2012-08-23,3.49236
2012-08-25,3.4965
2012-08-28,3.49911
2012-09-01,3.50599
2012-09-04,3.50599
2012-09-08,3.51293
2012-09-11,3.51475
2012-09-15,3.52096
2012-09-18,3.53658
2012-09-29,3.62521
2012-10-02,3.62472
2012-10-07,3.63128
2012-10-13,3.63918
2012-10-20,3.64671
2012-10-24,3.65119
2012-11-03,3.66098
2012-11-10,3.66802
2012-11-16,3.67502
2012-11-24,3.68291
2012-12-01,3.68974
2012-12-08,3.69718
2012-12-15,3.70491
2012-12-22,3.71172
2012-12-29,3.72166
2013-01-05,3.72877
2013-01-15,3.7177
2013-01-16,3.72877
2013-01-19,3.73346
2013-01-26,3.74068
2013-01-29,3.74142
2013-02-02,3.74197
2013-02-05,3.74292
2013-02-09,3.74954
2013-02-12,3.75021
2013-02-16,3.76009
2013-02-19,3.75125
2013-02-23,3.76604
2013-02-26,3.75712
2013-03-02,3.76389
2013-03-05,3.76491
2013-03-09,3.77414
2013-03-12,3.77464
2013-03-16,3.7813
2013-03-19,3.78195
2013-03-23,3.78986
2013-03-27,3.79141
2013-03-30,3.79782
2013-04-02,3.79962
2013-04-06,3.80824
2013-04-09,3.79176
2013-04-13,3.79845
2013-04-16,3.78787
2013-04-20,3.79854
2013-04-23,3.7982
2013-04-27,3.80487
2013-04-28,3.80487
2013-04-30,3.80755
2013-05-06,3.82789
2013-05-11,3.84127
2013-05-14,3.83925
2013-05-18,3.84591
2013-05-21,3.81366
2013-05-25,3.82033
2013-05-28,3.82101
2013-06-01,3.82732
2013-06-04,3.82666
2013-06-08,3.83211
2013-06-11,3.8327
2013-06-15,3.85726
2013-06-18,3.85742
2013-06-22,3.86386
2013-06-25,3.86303
2013-06-29,3.86947
2013-07-03,3.72347
2013-07-06,3.72967
2013-07-13,3.72918
2013-07-16,3.73112
2013-07-24,3.74929
2013-07-27,3.75534
2013-08-03,3.76101
2013-08-11,3.76829
2013-08-18,3.76842
2013-08-24,3.78004
2013-08-31,3.81891
2013-09-07,3.82593
2013-09-14,3.85733
2013-09-21,3.88742
2013-09-28,3.89395
2013-10-06,3.90136
2013-10-12,3.90635
2013-10-13,3.92965
2013-10-21,3.92965
2013-10-26,3.9396
2013-11-02,3.94384
2013-11-09,3.95786
2013-11-23,3.967
2013-11-30,3.97288
2013-12-07,3.97539
2013-12-10,3.97692
2013-12-14,3.98344
2013-12-21,3.99799
2013-12-28,4.00692
2014-01-04,3.72716
2014-01-11,3.73327
2014-01-18,3.73918
2014-01-25,3.74189
2014-02-01,3.74621
2014-02-04,3.74697
2014-02-08,3.75244
2014-02-15,3.75743
2014-02-22,3.76301
2014-03-01,3.77379
2014-03-08,3.77655
2014-03-15,3.78243
2014-03-22,3.7903
2014-03-29,3.79729
2014-04-05,3.80163
2014-04-12,3.80936
2014-04-21,3.81802
2014-04-26,3.82017
2014-04-30,3.8289
2014-05-10,3.84383
2014-05-17,3.84247
2014-05-31,3.8624
2014-06-08,3.87205
2014-06-11,3.87585
2014-06-14,3.88458
2014-06-21,3.89608
2014-06-28,3.89135
2014-07-05,3.86749
2014-07-12,3.8748
2014-07-19,3.87967
2014-07-26,3.88467
2014-08-02,3.88631
2014-08-09,3.891
2014-08-16,3.88599
2014-08-23,3.88461
2014-08-30,3.891
2014-09-13,3.90061
2014-09-20,3.90746
2014-09-27,3.90954
2014-10-07,3.88765
2014-10-11,3.89129
2014-10-18,3.90752
2014-10-25,3.90906
2014-11-01,3.91797
2014-11-08,3.92585
2014-11-15,3.93263
2014-11-22,3.94201
2014-11-29,3.94959
2014-12-06,3.95069
2014-12-13,3.96058
2014-12-20,3.9622
2014-12-27,4.02333
2015-01-03,4.01394
2015-01-10,4.03673
2015-01-17,4.0593
2015-01-25,4.10162
2015-01-31,4.13097
2015-02-03,4.14053
2015-02-14,4.15492
2015-02-21,4.17493
2015-02-28,4.18459
2015-03-07,4.19629
2015-03-14,4.20201
2015-03-21,4.17462
2015-03-31,4.21102
2015-04-04,4.21564
2015-04-13,4.22693
2015-04-18,4.23201
2015-04-21,4.23278
2015-04-28,4.3111
2015-05-02,4.31745
2015-05-05,4.31838
2015-05-09,4.32542
2015-05-12,4.32584
2015-05-16,4.33253
2015-05-19,4.33315
2015-05-23,4.34014
2015-05-26,4.34076
2015-05-30,4.34772
2015-06-02,4.34834
2015-06-06,4.35518
2015-06-09,4.35578
2015-06-13,4.36214
2015-06-16,4.36206
2015-06-23,4.36144
2015-06-27,4.3684
2015-06-30,4.32412
2015-07-04,4.31869
2015-07-11,4.33151
2015-07-20,4.34115
2015-07-25,4.34614
2015-08-08,4.35872
2015-08-15,4.36614
2015-08-18,4.36674
2015-08-22,4.36954
2015-08-25,4.37013
2015-08-29,4.38446
2015-09-01,4.38503
2015-09-05,4.39182
2015-09-08,4.39246
2015-09-12,4.39933
2015-09-15,4.40004
