date,nav
2007-02-12,113.82216
2007-07-02,100.15045
2007-07-15,103.27461
2007-07-29,103.25596
2007-08-05,101.63326
2007-08-11,101.96899
2007-08-19,100.48618
2007-08-26,99.02202
2007-09-02,99.9546
2007-09-16,105.00922
2007-09-23,106.22158
2007-09-30,106.04439
2007-10-16,109.00069
2007-10-21,109.92395
2007-10-28,111.06171
2007-11-04,113.01081
2007-11-11,111.54665
2007-11-18,111.97564
2007-12-09,115.50082
2007-12-16,113.71958
2007-12-23,114.36306
2007-12-30,115.97643
2008-01-06,118.26127
2008-01-13,120.58341
2008-01-20,119.73476
2008-01-27,113.49576
2008-02-02,115.48216
2008-02-10,110.27833
2008-02-17,110.05451
2008-02-24,112.42328
2008-02-28,120.06092
2008-03-09,121.78302
2008-03-16,122.25977
2008-03-23,119.16581
2008-03-30,120.64468
2008-04-06,121.65654
2008-04-13,124.40024
2008-04-20,123.90404
2008-04-29,124.02079
2008-04-30,124.78941
2008-05-04,124.78941
2008-05-10,115.05027
2008-05-11,125.00346
2008-05-15,111.77146
2008-05-25,116.76265
2008-06-01,120.83927
2008-06-07,112.00497
2008-06-08,120.99494
2008-06-15,118.26098
2008-06-22,116.89886
2008-06-29,114.08706
2008-07-06,112.00497
2008-07-13,108.58995
2008-07-20,105.0679
2008-07-27,105.42789
2008-08-03,103.46255
2008-08-10,98.68541
2008-08-17,92.22508
2008-08-24,89.87056
2008-08-31,92.89641
2008-09-07,94.76445
2008-09-14,92.58507
2008-09-21,82.41783
2008-09-28,80.95842
2008-10-05,81.99947
2008-10-12,69.57501
2008-10-19,69.36096
2008-10-26,60.91584
2008-11-02,57.64675
2008-11-09,61.91796
2008-11-16,60.87692
2008-11-23,55.37007
2008-11-30,56.10951
2008-12-10,56.6349
2008-12-14,58.09431
2008-12-21,59.31048
2008-12-28,60.35153
2009-01-11,59.05752
2009-01-18,58.17214
2009-01-25,52.4999
2009-02-01,52.58746
2009-02-08,48.07301
2009-02-15,48.82218
2009-02-22,48.82218
2009-03-01,48.79299
2009-03-08,49.17244
2009-03-15,49.73674
2009-03-22,51.32264
2009-03-29,53.74526
2009-04-05,55.55493
2009-04-12,57.88026
2009-04-21,59.17427
2009-04-26,59.59264
2009-05-03,62.24876
2009-05-10,64.83679
2009-05-17,65.08002
2009-05-24,65.40109
2009-05-31,66.15026
2009-06-07,72.39654
2009-06-14,72.72734
2009-06-21,73.92406
2009-06-28,68.90368
2009-07-05,72.63978
2009-07-12,68.41721
2009-07-19,70.29499
2009-07-26,71.63765
2009-08-02,73.93379
2009-08-09,76.74559
2009-08-16,76.6191
2009-08-23,75.61697
2009-08-30,78.42877
2009-09-06,77.8742
2009-09-13,78.67201
2009-09-22,79.77143
2009-09-27,80.88058
2009-10-04,79.15848
2009-10-11,78.01041
2009-10-18,80.81248
2009-10-25,80.65681
2009-11-01,79.11956
2009-11-08,75.85048
2009-11-15,76.89153
2009-11-22,74.6343
2009-11-30,75.70454
2009-12-06,74.31323
2009-12-13,72.24087
2009-12-20,74.43972
2009-12-27,73.39867
2010-01-03,72.02682
2010-01-17,76.25912
2010-01-24,77.66988
2010-01-31,76.47316
2010-02-07,78.11743
2010-02-14,78.09797
2010-02-21,78.32175
2010-02-28,77.06666
2010-03-07,77.4461
2010-03-14,77.29043
2010-03-21,76.08399
2010-03-28,78.02987
2010-04-06,79.78116
2010-04-11,82.02866
2010-04-18,83.27402
2010-04-26,81.96055
2010-05-02,81.83407
2010-05-09,79.65468
2010-05-16,78.62336
2010-05-23,72.9803
2010-05-30,71.48197
2010-06-06,72.71761
2010-06-13,70.93713
2010-06-20,73.00949
2010-06-27,71.74467
2010-07-04,69.05935
2010-07-11,67.93074
2010-07-18,69.26367
2010-07-25,68.4464
2010-07-29,70.70362
2010-08-08,71.68629
2010-08-15,71.22901
2010-08-22,71.64737
2010-08-29,71.97817
2010-09-05,72.50356
2010-09-13,72.44519
2010-09-19,72.66896
2010-09-26,74.67322
2010-10-03,74.24513
2010-10-10,76.14236
2010-10-17,76.25912
2010-10-24,75.98669
2010-10-31,75.21807
2010-11-07,75.724
2010-11-14,76.21047
2010-11-21,76.98882
2010-11-28,77.07639
2010-12-05,76.23966
2010-12-12,77.67961
2010-12-19,77.57259
2010-12-26,78.18554
2011-01-02,79.11956
2011-01-10,80.29682
2011-01-16,80.71518
2011-01-23,76.47316
2011-03-27,59.0186
2011-04-03,63.1536
2011-04-10,63.97087
2011-04-17,61.91796
2011-04-26,58.75591
2011-05-02,58.88239
2011-05-08,58.15268
2011-05-15,58.21106
2011-05-22,61.18826
2011-05-29,62.31687
2011-06-05,62.59902
2011-06-12,63.36765
2011-06-19,63.95141
2011-06-26,63.06604
2011-07-03,61.72338
2011-07-10,60.89638
2011-07-17,58.96995
2011-07-25,58.87266
2011-07-30,57.89972
2011-08-07,57.58838
2011-08-14,53.30744
2011-08-21,54.21227
2011-08-28,53.41446
2011-09-04,53.17123
2011-09-11,54.12471
2011-09-18,50.64158
2011-09-25,49.64918
2011-10-02,47.96599
2011-10-09,46.72063
2011-10-16,48.09247
2011-10-23,49.28919
2011-10-30,49.44486
2011-11-09,49.8535
2011-11-13,49.5908
2011-11-20,47.46006
2011-11-28,44.43421
2011-12-04,47.32385
2011-12-11,46.34118
2011-12-18,45.67958
2011-12-25,42.91643
2011-12-31,51.25453
2012-01-01,42.93589
2012-01-09,42.75103
2012-01-15,43.95747
2012-01-22,44.49259
2012-01-29,47.72276
2012-02-06,48.60813
2012-02-12,49.40594
2012-02-16,51.93559
2012-02-26,53.13231
2012-03-04,54.5528
2012-03-11,54.8155
2012-03-15,53.10312
2012-03-25,53.17123
2012-04-01,52.21774
2012-04-08,51.12805
2012-04-12,50.78752
2012-04-19,50.69023
2012-04-29,52.35395
2012-05-03,52.04261
2012-05-16,53.02528
2012-05-17,51.79938
2012-05-24,52.568
2012-05-31,51.10859
2012-06-07,50.07727
2012-06-14,50.00917
2012-06-21,48.11193
2012-06-28,51.25453
2012-07-05,52.80151
2012-07-12,51.5756
2012-07-19,51.89667
2012-07-26,51.21561
2012-08-02,52.3345
2012-08-11,52.42206
2012-08-16,53.78418
2012-08-23,54.40686
2012-08-30,55.62304
2012-09-06,57.37433
2012-09-13,58.51267
2012-09-20,59.91371
2012-09-27,60.30288
2012-10-04,58.88239
2012-10-11,59.17427
2012-10-18,59.9429
2012-10-24,59.93317
2012-11-01,58.78509
2012-11-08,58.62942
2012-11-14,58.78509
2012-11-22,57.24785
2012-11-29,53.26852
2012-12-06,53.3269
2012-12-13,55.4771
2012-12-20,57.35487
2012-12-27,57.08245
2013-01-03,58.27917
2013-01-13,57.88999
2013-01-16,58.27917
2013-01-17,57.30622
2013-01-23,57.51054
2013-01-31,57.07272
2013-02-07,57.92891
2013-02-14,58.22079
2013-02-20,58.22079
2013-02-21,57.43271
2013-02-28,56.39166
2013-03-07,55.7106
2013-03-14,55.02954
2013-03-21,54.9809
2013-03-28,54.95171
2013-04-04,54.29984
2013-04-11,56.01221
2013-04-18,56.3041
2013-04-24,56.06086
2013-05-02,56.40139
2013-05-09,57.45217
2013-05-16,57.74405
2013-05-23,57.11164
2013-05-30,57.51054
2013-06-06,54.16362
2013-06-13,48.66651
2013-06-20,50.75833
2013-06-25,55.79817
2013-06-27,51.25453
2013-07-04,55.44791
2013-07-11,55.19494
2013-07-18,55.73979
2013-07-25,55.79817
2013-08-01,56.5376
2013-08-07,58.48348
2013-08-22,57.53
2013-08-29,56.45004
2013-09-05,55.62304
2013-09-12,57.84134
2013-09-19,57.9581
2013-09-26,59.13535
2013-10-03,59.16454
2013-10-10,60.71152
2013-10-13,61.09096
2013-10-24,62.10282
2013-10-31,61.91796
2013-11-07,63.46494
2013-11-14,62.31687
2013-11-21,63.95141
2013-11-28,62.11255
2013-12-05,62.88118
2013-12-12,64.49626
2013-12-19,65.43028
2013-12-26,65.44974
2014-01-02,65.55676
2014-01-09,67.07455
2014-01-16,68.43667
2014-01-23,68.92314
2014-01-30,70.54795
2014-02-06,71.11226
2014-02-13,72.05601
2014-02-20,74.10892
2014-02-27,75.65589
2014-03-06,74.33269
2014-03-13,75.4613
2014-03-20,78.39959
2014-03-27,77.38773
2014-04-03,74.92619
2014-04-10,76.52181
2014-04-21,78.74984
2014-04-23,80.29682
2014-04-30,79.89791
2014-05-08,79.99521
2014-05-15,82.96268
2014-05-29,80.34547
2014-06-05,82.12595
2014-06-12,83.71184
2014-06-19,79.99521
2014-06-26,78.47742
2014-07-05,79.09037
2014-07-10,80.04386
2014-07-17,81.513
2014-07-24,81.59083
2014-07-31,81.97028
2014-08-07,84.17885
2014-08-14,85.93015
2014-08-21,86.86417
2014-08-28,87.37983
2014-09-11,87.54523
2014-09-18,89.26734
2014-09-25,88.43061
2014-10-02,88.68357
2014-10-09,87.49658
2014-10-16,80.66654
2014-10-23,81.89244
2014-10-30,83.61455
2014-11-06,85.92042
2014-11-13,85.17126
2014-11-20,85.07396
2014-11-27,86.29987
2014-12-04,86.71823
2014-12-11,84.6556
2014-12-18,77.68934
2014-12-25,80.10223
2014-12-31,81.2503
2015-01-08,81.32814
2015-01-15,84.44155
2015-01-22,86.475
2015-01-29,86.02744
2015-02-05,86.56256
2015-02-12,85.27828
2015-02-19,83.20591
2015-02-26,82.37891
