date,nav
2024-07-30,10.10414
2024-07-31,10.19045
2024-08-03,10.09672
2024-08-05,9.50919
2024-08-06,9.70447
2024-08-07,9.82789
2024-08-10,9.93043
2024-08-11,10.20243
2024-08-12,10.23267
2024-08-13,10.12847
2024-08-14,10.20477
2024-08-17,10.23876
2024-08-18,10.16596
2024-08-19,10.14331
2024-08-20,10.29152
2024-08-21,10.22388
2024-08-22,10.21019
2024-08-25,10.26026
2024-08-26,10.22814
2024-08-27,10.33076
2024-08-28,10.33076
2024-09-01,10.57719
2024-09-02,10.60037
2024-09-03,10.71773
2024-09-04,10.73702
2024-09-07,10.73002
2024-09-08,10.49868
2024-09-09,10.49654
2024-09-10,10.42192
2024-09-11,10.51104
2024-09-15,10.42218
2024-09-16,10.3155
2024-09-17,10.28035
2024-09-18,10.30058
2024-09-21,10.55858
2024-09-22,10.63681
2024-09-23,10.61574
2024-09-24,10.68117
2024-09-25,10.86625
2024-09-28,10.90053
2024-09-29,11.03429
2024-09-30,11.1249
2024-10-01,11.20269
2024-10-02,11.10673
2024-10-06,11.41709
2024-10-07,11.59848
2024-10-08,11.20637
2024-10-09,11.39887
2024-10-12,11.40485
2024-10-13,11.07896
2024-10-14,11.16001
2024-10-15,11.33483
2024-10-16,11.32457
2024-10-19,11.22173
2024-10-20,10.99037
2024-10-21,11.32399
2024-10-22,11.43434
2024-10-23,11.42744
2024-10-26,11.47287
2024-10-27,11.48888
2024-10-28,11.42487
2024-10-29,11.30234
2024-10-30,11.21528
2024-11-02,11.36983
2024-11-03,11.41998
2024-11-04,11.3824
2024-11-05,11.39148
2024-11-06,11.49858
2024-11-09,11.65027
2024-11-10,11.69038
2024-11-11,11.73557
2024-11-12,11.70785
2024-11-13,11.58272
2024-11-16,11.57274
2024-11-17,11.51929
2024-11-18,11.36666
2024-11-19,11.35149
2024-11-20,11.32873
2024-11-23,11.34259
2024-11-24,11.25554
2024-11-25,11.22621
2024-11-26,11.2429
2024-11-27,11.13895
2024-11-30,11.22889
2024-12-01,11.36811
2024-12-02,11.32133
2024-12-03,11.28324
2024-12-04,11.38777
2024-12-07,11.42911
2024-12-08,11.5406
2024-12-09,11.47844
2024-12-10,11.35667
2024-12-11,11.35395
2024-12-14,11.38812
2024-12-15,11.3807
2024-12-16,11.38237
2024-12-17,11.38612
2024-12-18,11.21925
2024-12-21,11.21013
2024-12-22,11.17178
2024-12-23,11.07355
2024-12-24,11.02847
2024-12-25,11.02421
2024-12-28,11.00616
2024-12-29,10.96573
2024-12-30,10.81923
2025-01-01,11.03122
2025-01-04,11.19331
2025-01-05,11.32616
2025-01-07,11.22283
2025-01-08,11.13431
2025-01-11,11.06967
2025-01-12,11.0288
2025-01-13,10.76506
2025-01-14,10.87054
2025-01-15,11.02909
2025-01-18,11.13202
2025-01-19,11.21425
2025-01-20,11.20658
2025-01-21,11.24376
2025-01-22,11.35718
2025-01-25,11.32906
2025-01-26,11.37511
2025-01-27,11.22702
2025-01-29,11.30689
2025-02-01,11.24544
2025-02-03,11.14908
2025-02-04,11.14709
2025-02-05,11.13482
2025-02-08,11.21103
2025-02-09,11.21214
2025-02-10,11.16711
2025-02-11,10.98338
2025-02-12,10.9997
2025-02-15,11.04871
2025-02-16,11.19146
2025-02-18,11.28415
2025-02-19,11.32359
2025-02-22,11.4224
2025-02-23,11.49708
2025-02-24,11.49513
2025-02-25,11.51472
2025-02-26,11.55777
2025-03-01,11.61355
2025-03-02,11.62748
2025-03-03,11.65305
2025-03-04,11.6441
2025-03-05,11.6258
2025-03-09,11.70658
2025-03-10,11.68384
2025-03-11,11.64141
2025-03-12,11.77014
2025-03-15,11.90686
2025-03-16,11.90392
2025-03-17,11.8598
2025-03-18,11.95729
2025-03-19,11.90735
2025-03-22,11.89363
2025-03-23,11.9054
2025-03-24,11.80209
2025-03-25,11.78079
2025-03-26,11.71489
2025-04-02,11.77982
2025-04-03,11.75131
2025-04-06,11.34825
2025-04-07,11.28655
2025-04-08,11.35707
2025-04-09,11.10432
2025-04-12,11.28985
2025-04-13,11.40629
2025-04-14,11.46073
2025-04-15,11.51735
2025-04-16,11.42962
2025-04-21,11.42494
2025-04-22,11.43544
2025-04-26,11.57538
2025-04-27,11.68172
2025-04-28,11.73508
2025-04-29,11.76259
2025-05-03,11.79748
2025-05-04,11.90813
2025-05-05,11.91094
2025-05-06,11.8854
2025-05-07,11.75532
2025-05-10,11.73797
2025-05-11,11.65631
2025-05-12,11.64548
2025-05-13,11.71476
2025-05-14,11.66965
2026-09-17,23.04
