date,nav
2024-02-04,151.6854
2024-02-06,151.6419
2024-02-17,152.365
2024-02-26,152.9332
2024-03-02,153.2335
2024-03-04,153.2613
2024-03-09,153.6223
2024-03-11,153.7663
2024-03-18,154.2034
2024-03-19,154.3497
2024-03-23,154.6486
2024-03-25,154.794
2024-03-27,154.9534
2024-03-30,155.19
2024-03-31,155.2263
2024-04-02,155.4243
2024-04-06,155.7416
2024-04-14,155.2301
2024-04-15,155.3073
2024-04-20,155.7027
2024-04-22,155.8591
2024-04-27,156.4811
2024-04-29,156.5591
2024-05-01,156.7173
2024-05-06,156.1899
2024-05-08,157.336
2024-05-11,157.5645
2024-05-14,157.6271
2024-05-18,157.9474
2024-05-20,158.1065
2024-05-22,158.2673
2024-05-25,158.5087
2024-05-27,158.6683
2024-05-29,158.8296
2024-06-01,159.0718
2024-06-03,159.2318
2024-06-06,159.6363
2024-06-08,159.6363
2024-06-22,160.7683
2024-06-26,161.0927
2024-06-30,161.4192
2024-07-02,161.4832
2024-07-03,160.3621
2024-07-06,160.5862
2024-07-07,160.6591
2024-07-08,160.6591
2024-07-09,159.3703
2024-07-13,159.6631
2024-07-14,159.7348
2024-07-20,160.18
2024-07-27,160.095
2024-08-03,160.005
2024-08-10,161.1588
2024-08-13,161.3854
2024-08-17,161.711
2024-08-20,161.9553
2024-08-21,162.0379
2024-08-24,162.2858
2024-08-26,162.32463
2024-08-27,162.40734
2024-08-28,162.49009
2024-08-31,162.7384
2024-09-01,162.8197
2024-09-07,163.3175
2024-09-08,163.399
2024-09-10,163.5666
2024-09-16,164.0013
2024-09-17,164.0846
2024-09-21,164.4176
2024-09-24,164.6668
2024-09-29,164.5831
2024-09-30,165.1076
2024-10-07,163.5139
2024-10-09,161.8211
2024-10-12,162.0658
2024-10-14,162.228
2024-10-15,162.3099
2024-10-19,162.6375
2024-10-20,162.7209
2024-10-22,162.8847
2024-10-23,162.8847
2024-10-26,163.0857
2024-10-27,163.6113
2024-11-02,163.6113
2024-11-05,163.8651
2024-11-09,164.2062
2024-11-10,164.2883
2024-11-16,164.7928
2024-11-18,164.9597
2024-11-23,165.3814
2024-11-30,165.8491
2024-12-02,165.9594
2024-12-07,165.4012
2024-12-14,167.0194
2024-12-21,167.6382
2024-12-28,168.3002
2025-01-04,168.911
2025-01-08,169.1278
2025-01-11,169.3919
2025-01-13,169.5002
2025-01-18,169.5863
2025-01-21,170.189
2025-01-25,170.5352
2025-02-01,169.6859
2025-02-05,170.3102
2025-02-15,170.9065
2025-02-22,171.5185
2025-02-26,171.8685
2025-03-01,172.0695
2025-03-04,172.1977
2025-03-09,172.2855
2025-03-15,173.1617
2025-03-16,173.2476
2025-03-24,174.8651
2025-04-05,174.8439
2025-04-07,174.961
2025-04-12,175.4952
2025-04-21,176.2031
2025-04-26,176.6224
2025-05-03,177.0217
2025-05-05,175.8873
2025-05-10,176.3015
2026-09-19,202.121
