date,nav
2020-08-11,10.0306
2020-08-12,10.0332
2020-08-13,10.0359
2020-08-16,10.043
2020-08-17,10.0456
2020-08-18,10.0482
2020-08-19,10.0509
2020-08-23,10.0615
2020-08-24,10.0642
2020-08-25,10.0668
2020-08-26,10.0695
2020-08-27,10.0722
2020-08-30,10.0801
2020-08-31,10.0828
2020-09-01,10.0854
2020-09-02,10.0881
2020-09-03,10.0909
2020-09-06,10.0988
2020-09-07,10.1015
2020-09-08,10.1041
2020-09-09,10.1068
2020-09-10,10.1094
2020-09-13,10.1174
2020-09-14,10.12
2020-09-15,10.1227
2020-09-16,10.1253
2020-09-17,10.128
2020-09-20,10.1359
2020-09-21,10.1385
2020-09-22,10.1411
2020-09-23,10.1438
2020-09-24,10.1464
2020-09-28,10.157
2020-09-29,10.1597
2020-09-30,10.1625
2020-10-01,10.17275
2020-10-04,10.17538
2020-10-05,10.17797
2020-10-06,10.18055
2020-10-11,10.19346
2020-10-12,10.19604
2020-10-13,10.19864
2020-10-14,10.20123
2020-10-15,10.20906
2020-10-18,10.21167
2020-10-19,10.21422
2020-10-20,10.21682
2020-10-21,10.21941
2020-10-22,10.2272
2020-10-25,10.2298
2020-10-26,10.23239
2020-10-28,10.24457
2020-11-01,10.24717
2020-11-02,10.24976
2020-11-03,10.25236
2020-11-04,10.25495
2020-11-05,10.26273
2020-11-08,10.26532
2020-11-10,10.2679
2020-11-11,10.27307
2020-11-12,10.28083
2020-11-15,10.28344
2020-11-16,10.28606
2020-11-17,10.28867
2020-11-18,10.29128
2020-11-19,10.29896
2020-11-22,10.30152
2020-11-23,10.30409
2020-11-24,10.30666
2020-11-25,10.3094
2020-11-26,10.31715
2020-11-29,10.31973
2020-11-30,10.32225
2020-12-01,10.32483
2020-12-02,10.3274
2020-12-03,10.33514
2020-12-06,10.33772
2020-12-07,10.33993
2020-12-08,10.3425
2020-12-09,10.34527
2020-12-10,10.35289
2020-12-13,10.35543
2020-12-14,10.35796
2020-12-15,10.36304
2020-12-17,10.37067
2020-12-20,10.37321
2020-12-21,10.37576
2020-12-22,10.3783
2020-12-23,10.38084
2020-12-24,10.38844
2020-12-27,10.39098
2020-12-28,10.39352
2020-12-29,10.39605
2020-12-30,10.39859
2020-12-31,10.40216
2021-01-03,10.40978
2021-01-04,10.41232
2021-01-05,10.41358
2021-01-06,10.42372
2021-01-10,10.42625
2021-01-11,10.42879
2021-01-12,10.43099
2021-01-13,10.43345
2021-01-14,10.44082
2021-01-17,10.44082
2021-01-18,10.44584
2021-01-19,10.44866
2021-01-20,10.45125
2021-01-21,10.45901
2021-01-24,10.46159
2021-01-25,10.46418
2021-01-26,10.46677
2021-01-27,10.47707
2021-01-31,10.4796
2021-02-01,10.48222
2021-02-02,10.48569
2021-02-03,10.48826
2021-02-04,10.49718
2021-02-07,10.49975
2021-02-08,10.50233
2021-02-09,10.50492
2021-02-10,10.50571
2021-02-11,10.51529
2021-02-14,10.5179
2021-02-15,10.52049
2021-02-16,10.52309
2021-02-17,10.52568
2021-02-18,10.53345
2021-02-21,10.53604
2021-02-22,10.53862
2021-02-23,10.54121
2021-02-24,10.5438
2021-02-25,10.55337
2021-02-28,10.55596
2021-03-01,10.55855
2021-03-02,10.56114
2021-03-03,10.56373
2021-03-04,10.57149
2021-03-07,10.57408
2021-03-08,10.57666
2021-03-09,10.57925
2021-03-10,10.58184
2021-03-11,10.5896
2021-03-14,10.59218
2021-03-15,10.59461
2021-03-16,10.59736
2021-03-17,10.59994
2021-03-18,10.60657
2021-03-21,10.60915
2021-03-22,10.61172
2021-03-23,10.61963
2021-03-24,10.61628
2021-03-25,10.62383
2021-03-28,10.62611
2021-03-29,10.62867
2021-03-30,10.63313
2021-03-31,10.63569
2021-04-01,10.64337
2021-04-04,10.64593
2021-04-05,10.6485
2021-04-06,10.65106
2021-04-07,10.65362
2021-04-08,10.6613
2021-04-11,10.66386
2021-04-12,10.66642
2021-04-13,10.669
2021-04-14,10.67158
2021-04-15,10.6793
2021-04-18,10.68188
2021-04-19,10.68445
2021-04-20,10.68702
2021-04-21,10.68954
2021-04-22,10.69727
2021-04-25,10.69985
2021-04-26,10.70243
2021-04-27,10.705
2021-04-28,10.72046
2021-05-04,10.72294
2021-05-05,10.72541
2021-05-06,10.73282
2021-05-09,10.73529
2021-05-10,10.73776
2021-05-17,10.75587
2021-05-18,10.75841
2021-05-19,10.76095
