date,nav
2025-02-17,1.00054
2025-02-18,1.00109
2025-02-19,1.00163
2025-02-22,1.00328
2025-02-23,0.99955
2025-02-24,0.9954
2025-02-25,0.99863
2025-02-26,1.00106
2025-02-27,0.9961
2025-03-01,0.99614
2025-03-02,0.99184
2025-03-03,0.99554
2025-03-04,0.99755
2025-03-05,0.99824
2025-03-09,0.99973
2025-03-11,0.99364
2025-03-12,1.00301
2025-03-15,1.01655
2025-03-16,1.00685
2025-03-17,1.00213
2025-03-18,1.0053
2025-03-19,1.0037
2025-03-22,1.01482
2025-03-23,1.00962
2025-03-24,1.00518
2025-03-25,1.01328
2025-03-26,1.00495
2025-04-02,1.01534
2025-04-03,1.01594
2025-04-05,1.01583
2025-04-06,0.98895
2025-04-07,0.98629
2025-04-08,1.00221
2025-04-09,0.98821
2025-04-12,1.00774
2025-04-13,1.02669
2025-04-14,1.02865
2025-04-29,1.05
2025-05-04,1.06
2025-05-05,1.06
2025-05-07,1.05
2025-05-11,1.04
2025-05-12,1.0427
2025-05-13,1.04886
2026-09-17,1.84956
