date,nav
2010-02-07,10.03877
2010-02-14,10.05431
2010-02-21,10.07048
2010-02-28,10.08487
2010-03-07,10.09836
2010-03-14,10.11231
2010-03-21,10.12658
2010-03-28,10.14014
2010-04-06,10.15798
2010-04-11,10.16798
2010-04-18,10.18146
2010-04-26,10.19692
2010-05-02,10.20859
2010-05-09,10.22207
2010-05-16,10.23581
2010-05-23,10.24968
2010-05-30,10.26358
2010-06-06,10.27761
2010-06-13,10.29166
2010-06-20,10.3057
2010-06-27,10.31975
2010-07-04,10.3378
2010-07-11,10.34793
2010-07-18,10.3621
2010-07-25,10.37626
2010-08-01,10.39054
2010-08-08,10.40487
2010-08-15,10.41909
2010-08-22,10.43308
2010-08-29,10.44703
2010-09-05,10.47706
2010-09-19,10.48913
2010-09-26,10.50318
2010-10-03,10.51949
2010-10-10,10.53358
2010-10-24,10.56164
2010-10-31,10.57581
2010-11-07,10.59
2010-11-14,10.60421
2010-11-21,10.61836
2010-11-28,10.63424
2010-12-05,10.64839
2010-12-12,10.66247
2010-12-19,10.67658
2010-12-26,10.69065
2011-01-02,10.70499
2011-01-10,10.72121
2011-01-16,10.73388
2011-01-23,10.74832
2011-02-13,10.79296
2011-02-20,10.8076
2011-02-27,10.82226
2011-03-06,10.837
2011-03-13,10.85182
2011-03-20,10.86671
2011-03-27,10.88188
2011-04-02,10.8972
2011-04-10,10.91268
2011-04-17,10.92824
2011-04-26,10.94838
2011-05-01,10.96184
2011-05-08,10.97537
2011-05-15,10.99122
2011-05-22,11.00684
2011-05-29,11.0229
2011-06-05,11.03897
2011-06-12,11.05506
2011-06-19,11.07153
2011-06-26,11.08738
2011-07-03,11.10328
2011-07-10,11.11983
2011-07-17,11.13656
2011-07-25,11.15583
2011-07-31,11.17056
2011-08-07,11.18779
2011-08-14,11.20511
2011-08-21,11.22249
2011-09-04,11.25794
2011-09-11,11.27577
2011-09-18,11.29366
2011-09-25,11.31192
2011-10-02,11.33034
2011-10-09,11.34951
2011-10-16,11.36927
2011-10-23,11.3891
2011-11-20,11.46881
2011-11-28,11.49191
2011-12-04,11.50941
2011-12-11,11.52992
2011-12-18,11.55104
2011-12-25,11.57245
2011-12-31,11.59409
2012-01-09,11.61781
2012-01-15,11.63574
2012-01-22,11.65669
2012-01-29,11.67772
2012-02-06,11.702
2012-02-12,11.72033
2012-02-19,11.74194
2012-02-26,11.76388
2012-03-04,11.78586
2012-03-11,11.80815
2012-03-18,11.83079
2012-03-25,11.8536
2012-04-01,11.87642
2012-04-08,11.89919
2012-04-17,11.9287
2012-04-22,11.94531
2012-04-29,11.96874
2012-05-06,11.99222
2012-05-13,12.01569
2012-05-20,12.03956
2012-05-27,12.06371
2012-06-03,12.08797
2012-06-10,12.11214
2012-06-18,12.14032
2012-06-24,12.16163
2012-07-01,12.1864
2012-07-06,12.21127
2012-07-15,12.23649
2012-07-22,12.26173
2012-07-29,12.28707
2012-08-05,12.31257
2012-08-12,12.33796
2012-08-21,12.37009
2012-08-26,12.38833
2012-09-02,12.41415
2012-09-09,12.44012
2012-09-16,12.46625
2012-09-23,12.4923
2012-09-30,12.51846
2012-10-08,12.54825
2012-10-14,12.5706
2012-10-21,12.5967
2012-11-04,12.64982
2012-11-11,12.67586
2012-11-18,12.70178
2012-11-25,12.72804
2012-12-02,12.75421
2012-12-09,12.78037
2012-12-16,12.80689
2012-12-23,12.83349
2012-12-30,12.86188
2013-01-06,12.89102
2013-01-13,12.91629
2013-01-20,12.94169
2013-01-27,12.96734
2013-02-03,12.99314
2013-02-10,13.01876
2013-02-17,13.04446
2013-02-24,13.07018
2013-03-03,13.09595
2013-03-10,13.12133
2013-03-17,13.14639
2013-03-24,13.17155
2013-03-31,13.19676
2013-04-04,13.22182
2013-04-14,13.24687
2013-04-21,13.272
2013-04-28,13.29718
2013-05-07,13.32966
2013-05-12,13.3477
2013-05-19,13.37328
2013-05-26,13.3984
2013-06-02,13.42366
2013-06-09,13.44885
2013-06-16,13.47408
2013-06-23,13.4995
2013-07-14,13.57533
2013-07-21,13.60079
2013-07-28,13.62636
2013-08-04,13.65202
2013-08-12,13.68211
2013-08-25,13.72968
2013-09-01,13.75544
2013-09-07,13.78113
2013-09-15,13.80687
2013-09-22,13.8347
2013-09-29,13.86003
2013-10-07,13.88898
2013-10-09,13.89977
2013-10-13,13.91064
2013-10-20,13.93515
2013-10-22,13.9458
2013-10-24,13.95982
2013-10-27,13.95982
2013-11-03,13.9882
2013-11-11,14.00919
2013-11-17,14.03324
2013-12-01,14.0816
2013-12-08,14.10549
2013-12-15,14.12945
2013-12-22,14.15477
2013-12-29,14.18149
2014-01-05,14.20719
2014-01-12,14.23107
2014-01-19,14.25516
2014-01-26,14.27862
2014-02-02,14.30189
2014-02-09,14.32528
2014-02-16,14.34846
2014-02-23,14.37147
2014-03-02,14.39416
2014-03-09,14.41695
2014-03-16,14.43936
2014-03-23,14.46202
2014-03-30,14.48461
2014-04-06,14.50736
2014-04-13,14.52974
2014-04-22,14.55859
2014-05-04,14.59662
2014-05-11,14.61876
2014-05-25,14.66469
2014-06-01,14.6879
2014-06-09,14.71403
2014-06-15,14.7329
2014-06-22,14.75509
2014-06-29,14.77719
2014-07-05,14.79919
2014-07-13,14.82123
2014-07-20,14.84337
2014-07-27,14.8656
2014-08-02,14.88769
2014-08-10,14.90992
2014-08-17,14.93203
2014-08-24,14.95397
2014-08-31,14.9761
2014-09-07,14.99844
2014-09-14,15.02079
2014-09-21,15.04313
2014-09-28,15.06564
2014-10-08,15.098
2014-10-12,15.11103
2014-10-19,15.13376
2014-10-26,15.15674
2014-11-02,15.1797
2014-11-09,15.20268
2014-11-16,15.22575
2014-11-23,15.24899
2014-11-30,15.27231
2014-12-07,15.2964
2014-12-14,15.31991
2014-12-21,15.34343
2014-12-28,15.36706
2014-12-31,15.38058
2015-01-04,15.39126
2015-01-11,15.41508
2015-01-18,15.43898
2015-01-26,15.46628
2015-02-01,15.48688
2015-02-08,15.51094
2015-02-15,15.53505
2015-02-22,15.55924
2015-03-01,15.58357
2015-03-08,15.60786
2015-03-15,15.63225
2015-03-22,15.65667
2015-03-29,15.68106
2015-04-05,15.70729
2015-04-09,15.73888
2015-04-14,15.73888
2015-04-19,15.75652
2015-04-26,15.78116
2015-05-03,15.80583
2015-05-10,15.83099
2015-05-17,15.85583
2015-05-18,15.8594
2015-05-24,15.88071
2015-05-31,15.90567
2015-06-03,15.91631
2015-06-07,15.93055
2015-06-14,15.95553
2015-06-15,15.95911
2015-06-16,15.96269
2015-06-17,15.96638
2015-06-18,15.96996
2015-06-21,15.98071
2015-06-23,15.9879
2015-06-24,15.99152
2015-06-28,16.0059
2015-06-30,16.01686
2015-07-05,16.03129
2015-07-06,16.03481
2015-07-09,16.0457
2015-07-12,16.0565
2015-07-21,16.08903
2015-07-26,16.10714
2015-08-02,16.13251
2015-08-03,16.13612
2015-08-04,16.13974
2015-08-09,16.15789
2015-08-16,16.18328
2015-08-23,16.209
2015-08-24,16.21263
2015-08-27,16.2235
2015-08-30,16.23437
2015-09-06,16.25975
