date,nav
2023-12-09,100.0
2023-12-10,100.28018
2023-12-11,100.32688
2023-12-12,100.37362
2023-12-13,100.42051
2023-12-16,100.56764
2023-12-17,100.61692
2023-12-18,100.66608
2023-12-19,100.71535
2023-12-20,100.7628
2023-12-23,100.91061
2023-12-24,100.95987
2023-12-25,101.00914
2023-12-26,101.06468
2023-12-27,101.11578
2023-12-30,101.27212
2024-01-01,101.37495
2024-01-02,101.42706
2024-01-03,101.47915
2024-01-07,101.68988
2024-01-08,101.74256
2024-01-09,101.79525
2024-01-10,101.84792
2024-01-13,101.99684
2024-01-14,102.04868
2024-01-15,102.04868
2024-01-16,102.15372
2024-01-17,102.20683
2024-01-20,102.3664
2024-01-21,102.41956
2024-01-22,102.47275
2024-01-23,102.52595
2024-01-27,102.73405
2024-01-28,102.787
2024-01-29,102.83969
2024-02-04,103.15636
2024-02-05,103.20911
2024-02-06,103.26103
2024-02-07,103.31411
2024-02-10,103.47183
2024-02-11,103.52441
2024-02-12,103.577
2024-02-13,103.63299
2024-02-14,103.68903
2024-02-15,103.85714
2024-02-18,103.91309
2024-02-19,103.96912
2024-02-21,104.08698
2024-02-22,104.26137
2024-02-26,104.37503
2024-02-27,104.43259
2024-02-28,104.48999
2024-03-03,104.7163
2024-03-04,104.77208
2024-03-05,104.82888
2024-03-06,104.88571
2024-03-09,105.05626
2024-03-10,105.11311
2024-03-11,105.16996
2024-03-12,105.22679
2024-03-13,105.28261
2024-03-16,105.4754
2024-03-17,105.53969
2024-03-18,105.60397
2024-03-19,105.66826
2024-03-20,105.73187
2024-03-23,105.92828
2024-03-24,105.99246
2024-03-25,106.05694
2024-03-26,106.12086
2024-03-27,106.1848
2024-03-30,106.37575
2024-03-31,106.43955
2024-04-01,106.50594
2024-04-02,106.57031
2024-04-03,106.63466
2024-04-06,106.82771
2024-04-07,106.89358
2024-04-14,107.34628
2024-04-15,107.41221
2024-04-17,107.53965
2024-04-20,107.73648
2024-04-21,107.8008
2024-04-22,107.86554
2024-04-23,107.93171
2024-04-27,108.1967
2024-04-28,108.2618
2024-04-29,108.32706
2024-04-30,108.39361
2024-05-01,108.46152
2024-05-06,108.79932
2024-05-07,108.86593
2024-05-08,108.93503
2024-05-11,109.13998
2024-05-12,109.20726
