date,nav
2024-07-21,100.06893
2024-07-23,100.56639
2024-07-24,100.45861
2024-07-28,99.86684
2024-07-31,100.62568
2024-08-01,101.59552
2024-08-04,102.24385
2024-08-06,103.10041
2024-08-07,103.12497
2024-08-08,103.68084
2024-08-12,106.5347
2024-08-13,106.75894
2024-08-14,106.58054
2024-08-15,105.96414
2024-08-19,105.83821
2024-08-20,106.51109
2024-08-21,106.43003
2024-08-22,105.7883
2024-08-25,106.58361
2024-08-26,106.8939
2024-08-27,105.1843
2024-08-28,105.04205
2024-09-01,105.09728
2024-09-02,105.13596
2024-09-03,103.46568
2024-09-05,104.525
2024-09-08,103.76567
2024-09-09,103.63734
2024-09-10,103.7271
2024-09-11,104.22534
2024-09-12,103.88184
2024-09-16,106.39979
2024-09-17,106.15206
2024-09-18,106.25891
2024-09-19,108.65101
2024-09-23,108.41184
2024-09-24,108.87071
2024-09-25,110.06041
2024-09-26,110.07915
2024-09-29,109.5015
2024-09-30,109.29289
2024-10-01,109.15027
2024-10-02,109.10332
2024-10-03,109.18859
2024-10-07,109.02932
2024-10-08,109.3784
2024-10-09,108.71981
2024-10-10,108.5849
2024-10-13,109.44623
2024-10-14,109.18517
2024-10-15,109.05718
2024-10-16,110.40529
2024-10-17,110.35996
2024-10-20,112.31867
2024-10-21,113.30366
2024-10-22,113.2753
2024-10-23,113.86726
2024-10-24,113.62386
2024-10-27,113.14421
2024-10-28,112.69414
2024-10-29,113.38022
2024-10-30,114.99056
2024-10-31,115.24704
2024-11-03,114.11071
2024-11-04,115.68388
2024-11-06,115.62959
2024-11-07,114.23954
2024-11-10,113.68474
2024-11-11,111.99751
2024-11-13,110.17746
2024-11-14,108.09079
2024-11-17,108.43919
2024-11-18,108.61081
2024-11-19,111.18221
2024-11-20,111.90776
2024-11-21,113.28963
2024-11-24,114.22804
2024-11-25,113.32163
2024-11-26,110.7341
2024-11-27,111.25548
2024-11-30,111.23368
2024-12-01,111.34614
2024-12-02,111.15882
2024-12-03,110.65409
2024-12-04,110.97641
2024-12-05,111.57556
2024-12-08,112.87408
2024-12-09,113.84467
2024-12-10,114.05355
2024-12-11,114.82357
2024-12-12,115.99462
2024-12-15,114.74807
2024-12-16,114.79735
2024-12-17,113.94384
2024-12-18,114.09047
2024-12-19,113.15825
2024-12-22,113.28299
2024-12-23,112.91424
2024-12-24,113.13199
2024-12-25,112.30875
2024-12-26,112.03739
2024-12-29,111.80497
2024-12-30,111.84852
2024-12-31,111.93136
2025-01-02,113.14102
2025-01-05,113.045
2025-01-06,112.2966
2025-01-08,112.94391
2025-01-09,113.15074
2025-01-12,114.11209
2025-01-13,113.36371
2025-01-14,112.77718
2025-01-15,113.55662
2025-01-16,113.93209
2025-01-19,113.05617
2025-01-20,113.04039
2025-01-21,113.31579
2025-01-22,114.02261
2025-01-23,113.98838
2025-01-26,115.38202
2025-01-27,115.45174
2025-01-29,115.17382
2025-01-30,115.65391
2025-02-02,116.47198
2025-02-03,117.08266
2025-02-04,117.30012
2025-02-05,119.84498
2025-02-06,119.27274
2025-02-10,121.0706
2025-02-11,120.94318
2025-02-12,120.60201
2025-02-13,122.08776
2025-02-16,121.21173
2025-02-17,121.41128
2025-02-18,122.2688
2025-02-19,123.08084
2025-02-20,123.62015
2025-02-23,123.09575
2025-02-24,123.45098
2025-02-25,123.19451
2025-02-26,122.21351
2025-02-27,121.48058
2025-03-02,120.50721
2025-03-03,120.84363
2025-03-04,122.6423
2025-03-05,122.37471
2025-03-09,122.21818
2025-03-11,122.33808
2025-03-12,122.1717
2025-03-13,123.33767
2025-03-16,124.67847
2025-03-17,125.08501
2025-03-18,126.13264
2025-03-19,126.97869
2025-03-20,126.88901
2025-03-23,126.4694
2025-03-24,126.47361
2025-03-25,126.31257
2025-03-26,126.57182
2025-03-27,127.64683
2025-04-03,129.96111
2025-04-06,129.11941
2025-04-07,129.84246
2025-04-08,129.47676
2025-04-09,130.66495
2025-04-10,137.26304
2025-04-14,136.35898
2025-04-15,135.92876
2025-04-16,139.59209
2025-04-17,140.21165
2025-04-22,144.86546
2025-04-26,141.11329
2025-04-27,139.70081
2025-04-28,139.66431
2025-04-29,139.82628
2025-04-30,138.57749
2025-05-04,136.41552
2025-05-05,138.31038
2025-05-06,141.01099
2025-05-07,142.46817
2025-05-08,139.55107
2025-05-11,138.13711
2025-05-12,133.97866
2025-05-13,136.2815
2025-05-14,135.25897
2026-09-17,180.10408
