date,nav
2009-04-23,707.84003
2009-05-03,710.98999
2009-05-10,715.64001
2009-05-17,716.83002
2009-05-24,721.39001
2009-05-31,722.78998
2009-06-07,730.53003
2009-06-14,730.53998
2009-06-21,732.07001
2009-06-28,716.94
2009-07-05,726.42999
2009-07-12,716.51001
2009-07-19,721.33002
2009-07-26,726.40002
2009-08-02,732.15002
2009-08-09,739.60999
2009-08-16,740.65002
2009-08-23,735.31
2009-08-30,744.66998
2009-09-06,742.42999
2009-09-13,744.48999
2009-09-22,747.45001
2009-09-27,750.23999
2009-10-04,744.79999
2009-10-11,740.78998
2009-10-19,750.28998
2009-10-25,750.84003
2009-11-01,722.20001
2009-11-08,712.71997
2009-11-15,715.51001
2009-11-22,706.90002
2009-11-29,709.33002
2009-12-06,708.73999
2009-12-13,704.01001
2009-12-20,710.70001
2009-12-27,708.01001
2010-01-03,705.08002
2010-01-10,710.81
2010-01-17,715.56
2010-01-24,719.59998
2010-01-31,716.44
2010-02-07,722.73999
2010-02-14,722.56
2010-02-21,720.90002
2010-02-28,718.09003
2010-03-07,718.91998
2010-03-14,718.89001
2010-03-21,713.52002
2010-03-28,716.59998
2010-04-06,721.37
2010-04-11,728.53998
2010-04-18,734.57001
2010-04-26,734.91998
2010-05-02,735.59003
2010-05-09,728.34003
2010-05-16,723.60999
2010-05-23,710.88
2010-05-30,708.53003
2010-06-06,711.54999
2010-06-13,706.15002
2010-06-20,709.71997
2010-06-27,707.33002
2010-07-04,701.84998
2010-07-11,700.83002
2010-07-18,703.75
2010-07-25,702.76001
2010-08-01,708.51001
2010-08-08,709.90002
2010-08-15,709.12
2010-08-22,709.84998
2010-08-29,711.03003
2010-09-05,711.78998
2010-09-13,711.26001
2010-09-19,712.16998
2010-09-26,717.82001
2010-10-03,715.95001
2010-10-10,720.21997
2010-10-17,721.45001
2010-10-24,720.67999
2010-10-31,720.07001
2010-11-07,720.01001
2010-11-14,722.62
2010-11-21,723.85999
2010-11-28,724.88
2010-12-05,723.02002
2010-12-12,727.51001
2010-12-19,727.40997
2010-12-26,729.88
2011-01-02,732.95001
2011-01-10,735.19
2011-01-16,735.69
2011-01-23,726.39001
2011-02-27,704.33002
2011-03-27,694.07001
2011-04-03,703.69
2011-04-10,705.66998
2011-04-17,703.75
2011-04-24,698.26001
2011-05-01,699.33002
2011-05-08,698.69
2011-05-15,699.39001
2011-05-22,702.09003
2011-05-29,704.10999
2011-06-05,696.88
2011-06-12,699.15002
2011-06-19,698.97998
2011-06-26,697.17999
2011-07-03,695.78003
2011-07-10,694.78003
2011-07-17,691.5
2011-07-24,691.81
2011-07-31,690.59998
2011-08-07,690.84998
2011-08-14,683.52002
2011-08-21,686.57001
2011-08-28,669.72998
2011-09-04,668.88
2011-09-11,671.5
2011-09-18,662.48999
2011-09-25,661.88
2011-10-02,657.76001
2011-10-09,655.12
2011-10-16,659.34003
2011-10-23,662.33002
2011-10-30,663.34998
2011-11-09,664.64001
2011-11-13,664.03998
2011-11-20,658.95001
2011-11-28,653.07001
2011-12-04,660.5
2011-12-11,658.21002
2011-12-15,657.92999
2011-12-25,653.03998
2012-01-01,652.78003
2012-01-08,653.17999
2012-01-15,656.32001
2012-01-22,659.15002
2012-01-29,672.62
2012-02-05,672.62
2012-02-12,680.20001
2012-02-19,686.57001
2012-02-26,689.97998
2012-03-04,694.90002
2012-03-11,695.62
2012-03-18,691.21002
2012-03-25,691.5
2012-04-01,687.14001
2012-04-08,683.02002
2012-04-17,681.98999
2012-04-22,681.78998
2012-04-29,687.01001
2012-05-06,686.34003
2012-05-13,689.87
2012-05-20,685.66998
2012-05-27,684.12
2012-06-03,682.40997
2012-06-10,677.07001
2012-06-17,676.42999
2012-06-24,666.84998
2012-06-28,685.51001
2012-07-08,691.58002
2012-07-15,686.82001
2012-07-22,687.48999
2012-07-29,685.84003
2012-08-02,690.48999
2012-08-12,690.96002
2012-08-16,696.01001
2012-08-26,698.70001
2012-08-30,703.82703
2012-09-06,711.64001
2012-09-09,711.64001
2012-09-13,716.48999
2012-09-16,716.48999
2012-09-20,723.71002
2012-09-23,723.71002
2012-09-30,730.44
2012-10-07,724.63
2012-10-11,725.96002
2012-10-14,725.96002
2012-10-18,725.96997
2012-10-21,725.96997
2012-10-24,726.44
2012-10-29,726.44
2012-11-01,717.82001
2012-11-04,717.82001
2012-11-08,715.97998
2012-11-11,715.97998
2012-11-14,717.62
2012-11-25,707.65997
2012-11-29,682.73999
2012-12-02,682.73999
2012-12-09,684.73999
2012-12-16,696.48999
2012-12-23,704.58002
2012-12-27,704.21997
2012-12-30,704.21997
2013-01-03,714.66998
2013-01-05,738.27002
2013-01-06,714.66998
2013-01-13,713.34003
2013-01-20,710.40997
2013-01-27,711.45001
2013-02-03,709.19299
2013-02-10,713.22998
2013-02-17,715.83002
2013-02-24,711.98999
2013-03-03,708.29999
2013-03-10,704.09003
2013-03-17,707.66998
2013-03-24,701.39001
2013-03-31,686.95001
2013-04-07,693.58002
2013-04-14,702.78998
2013-04-21,702.87
2013-04-28,702.44
2013-05-06,704.52002
2013-05-12,708.41998
2013-05-19,709.15997
2013-05-26,705.37
2013-06-02,708.12
2013-06-09,693.82001
2013-06-16,675.40002
2013-06-23,675.26001
2013-06-30,680.12
2013-07-14,699.78998
2013-07-21,700.84998
2013-07-27,700.88
2013-08-04,701.34998
2013-08-12,709.33002
2013-08-25,706.19
2013-08-29,702.35999
2013-09-01,702.35999
2013-09-05,698.77002
2013-09-08,698.77002
2013-09-12,712.97998
2013-09-19,713.29999
2013-09-22,713.29999
2013-09-29,719.71002
2013-10-07,717.44
2013-10-13,723.54999
2013-10-20,725.51001
2013-10-27,731.60999
2013-11-03,730.65002
2013-11-10,735.28003
2013-11-17,727.95001
2013-12-01,724.85999
2013-12-08,725.79999
2013-12-15,732.54999
2013-12-22,740.48999
2013-12-29,740.0
2014-01-05,738.27002
2014-01-12,743.19
2014-01-19,754.59998
2014-01-26,757.21997
2014-02-02,761.90997
2014-02-09,764.08002
2014-02-16,766.21002
2014-02-23,773.75
2014-03-02,780.87
2014-03-09,770.09998
2014-03-16,782.87
2014-03-23,792.63
2014-03-30,787.37
2014-04-06,764.47998
2014-04-13,773.87
2014-04-20,782.09003
2014-05-04,786.52002
2014-05-11,786.69
2014-05-25,802.31
2014-06-01,789.98999
2014-06-08,794.62
2014-06-15,799.90002
2014-06-22,792.65002
2014-06-29,789.46997
2014-07-06,795.82001
2014-07-13,801.28003
2014-07-20,805.38
2014-07-27,805.01001
2014-08-03,808.59998
2014-08-10,820.09003
2014-08-17,827.62
2014-08-24,827.62
2014-08-31,832.75
2014-09-07,834.78003
2014-09-14,825.46997
2014-09-21,830.96002
2014-09-28,828.0
2014-10-08,829.60999
2014-10-09,827.28003
2014-10-16,806.04999
2014-10-26,811.83002
2014-10-30,818.07001
2014-11-02,818.07001
2014-11-09,824.40002
2014-11-23,859.95001
2014-11-30,859.60999
2014-12-07,864.21997
2014-12-14,858.85999
2014-12-21,849.41998
2014-12-28,857.40997
2015-01-04,860.17999
2015-01-11,860.40002
2015-01-18,870.25
2015-01-25,874.25
2015-02-08,879.72998
2015-02-15,874.28998
2015-02-22,869.82703
2015-03-01,867.03003
2015-03-08,872.53003
2015-03-15,868.95001
2015-03-22,870.44
2015-03-29,855.78998
2015-04-05,855.41998
2015-04-12,853.79999
2015-04-19,852.54999
2015-05-03,850.03998
2015-05-10,854.53998
2015-05-17,846.82001
2015-05-24,863.79999
2015-05-31,862.71997
2015-06-07,860.65002
2015-06-14,854.71997
2015-06-22,854.48999
2015-06-28,851.04999
2015-06-30,861.27002
2015-07-05,849.16998
2015-07-12,835.15997
2015-07-21,842.52002
2015-07-26,842.52002
2015-08-02,848.08002
2015-08-09,847.63
2015-08-16,840.53998
2015-08-23,827.64001
2015-08-30,840.5
2015-09-06,830.15002
2015-09-13,823.21002
2015-09-20,826.46997
2015-09-28,825.31
2015-10-04,821.89001
2015-10-11,824.59003
2015-10-18,829.12
2015-10-25,833.62
2015-11-01,831.25
2015-11-08,831.09003
2015-11-15,812.65002
2015-11-22,800.07001
2015-11-29,795.22998
2015-12-06,804.20001
2015-12-13,798.91248
2015-12-20,801.20001
2015-12-27,808.58002
2016-01-03,816.77002
2016-01-10,825.75
2016-01-17,793.15997
2016-01-24,792.84998
2016-01-31,803.26001
2016-02-07,805.71997
2016-02-14,796.5
2016-02-21,801.98999
2016-02-28,801.90002
2016-03-06,802.90997
2016-03-13,811.87
2016-03-20,836.38
2016-03-27,843.10999
2016-04-03,844.69
2016-04-10,841.13
2016-04-17,841.22998
2016-04-24,846.20001
2016-05-03,842.53003
2016-05-08,838.92999
2016-05-15,840.13
2016-05-22,837.63
2016-05-29,841.17999
2016-06-05,843.73999
2016-06-12,846.70001
2016-06-19,840.77002
2016-06-26,836.87
2016-07-02,829.97998
2016-07-10,836.51001
2016-07-17,842.21002
2016-07-24,839.38
2016-07-31,851.14001
2016-08-07,855.47998
2016-08-14,858.34003
2016-08-21,856.58002
2016-08-28,850.67999
2016-09-04,852.77002
2016-09-18,849.16998
2016-09-25,847.53998
2016-10-03,847.71997
2016-10-09,858.66998
2016-10-16,860.96997
2016-11-06,1473.81006
2016-11-20,1717.45996
2016-11-27,1890.06006
2016-12-04,1904.63
2016-12-12,1910.95996
2016-12-18,1947.20996
2016-12-25,2000.47998
2017-01-01,1877.10999
2017-01-08,1813.57996
2017-01-14,1866.42603
2017-01-22,1856.73999
2017-01-29,1872.14001
2017-02-05,1855.05005
2017-02-12,1802.38
2017-02-19,1686.54004
2017-02-26,1625.18994
2017-03-05,1666.81995
2017-03-12,1179.18994
2017-03-19,1815.93994
2017-03-26,1594.68005
2017-04-02,1823.06006
2017-04-09,1817.06006
2017-04-18,1213.35999
2017-04-23,1208.68005
2017-04-30,1204.29004
2017-05-07,1412.09998
2017-05-14,1216.02002
2017-05-21,1218.39001
2017-05-28,1221.52002
2017-06-04,1233.23999
2017-06-11,1241.64001
2017-06-18,1239.33997
2017-06-28,1238.46997
2017-07-02,1242.03003
2017-07-09,1236.15002
2017-07-16,1244.52002
2017-07-24,1239.25
2017-07-30,1238.51001
2017-08-06,1234.29004
2017-08-13,1235.01001
2017-08-20,1223.01685
2017-08-27,1216.78003
2017-09-05,1222.68994
2017-09-10,1230.79004
2017-09-17,1238.44592
2017-09-24,1244.06091
2017-10-01,1252.22998
2017-10-08,1250.43994
2023-01-21,1645.52
